id;nome;codigo;preco;situacao;tipo;unidade;estoque;categoria
16593926987;"FONE DE FIO TIPO-C";"3104000003335";24;A;P;"";5;""
16593916549;"CASE TRANSPARENTE IP 15 PRO MAX";"3104000003334";24;A;P;"";19;""
16593907565;"FONTE TIPO C + USB";"3104000003333";36;A;P;"";3;""
16593888077;"CASE TRANSPARENTE IP 11 PRO";"3104000003332";24;A;P;"";14;""
16593887850;"CASE TRANSPARENTE IP 12 PRO MAX";"3104000003331";24;A;P;"";5;""
16593887179;"CASE TRANSPARENTE IP 11 PRO MAX";"3104000003330";24;A;P;"";15;""
16593886647;"CASE TRANSPARENTE IP 14 PRO MAX";"3104000003329";24;A;P;"";12;""
16593886188;"CASE TRANSPARENTE IP 13 PRO";"3104000003328";24;A;P;"";14;""
16593885131;"CASE TRANSPARENTE IP 13";"3104000003327";24;A;P;"";23;""
16593884781;"CASE TRANSPARENTE IP 12/12 PRO";"3104000003326";24;A;P;"";15;""
16593884335;"CASE TRANSPARENTE IP 14 PRO";"3104000003325";24;A;P;"";16;""
16593884049;"CASE TRANSPARENTE IP 16 PRO MAX";"3104000003324";24;A;P;"";26;""
16593882818;"CASE TRANSPARENTE IP 16 PRO";"3104000003323";24;A;P;"";14;""
16593882278;"CASE TRANSPARENTE IP 13 PRO MAX";"3104000003322";24;A;P;"";14;""
16593881643;"CASE TRANSPARENTE IP 14";"3104000003321";24;A;P;"";8;""
16593881133;"CASE TRANSPARENTE IP 16";"3104000003320";24;A;P;"";0;""
16593880671;"CASE TRANSPARENTE IP 15 PRO";"3104000003319";24;A;P;"";28;""
16593880303;"CASE TRANSPARENTE IP 11";"3104000003318";24;A;P;"";30;""
16593873241;"FONE BLUETOOTH C/ MICROFONE";"3104000003317";24;A;P;"";9;""
16593654798;"COPO STANLEY VIRGINIA 1500ML";"3104000003316";47;A;P;"";-13;""
16593651766;"COPO NEYMAR 1200ML";"3104000003315";47;A;P;"";21;""
16593645985;"MATA INSETO ADESIVO";"3104000003314";12;A;P;"";15;""
16593631517;"AROMATIZADOR GRANDE";"3104000003313";17;A;P;"";103;""
16593630845;"KIT PALITO C/12";"3104000003312";12;A;P;"";10;""
16593626904;"BRINQUEDO ASTRONAUTA";"3104000003311";12;A;P;"";10;""
16593621766;"MINI CHUCALHO";"3104000003310";6;A;P;"";20;""
16593613287;"GANCHO ADESIVO C/6";"3104000003309";12;A;P;"";0;""
16593612020;"DISPENSER P/ SABAO LIQ DE PLASTICO";"3104000003308";12;A;P;"";0;""
16593607862;"GAME FOCO CUBO";"3104000003307";24;A;P;"";9;""
16593580318;"MORDEDOR C/ CHOCALHO";"3104000003306";12;A;P;"";1;""
16593579056;"CHOCALHO";"3104000003305";12;A;P;"";45;""
16593577861;"PULA CORDA";"3104000003304";12;A;P;"";2;""
16593569602;"BALDE DE AREIA + REGADOR";"3104000003303";24;A;P;"";9;""
16593567097;"BALDE DE AREIA PRAIA";"3104000003302";12;A;P;"";23;""
16593562758;"PULA CORDA PREMIUM";"3104000003301";24;A;P;"";1;""
16593560366;"PORTA TALHER";"3104000003300";12;A;P;"";0;""
16593557650;"SACO LAVADOURA DE ROUPAS 30X25";"3104000003299";12;A;P;"";14;""
16593556584;"SACO LAVADOURA DE ROUPAS 40X50";"3104000003298";12;A;P;"";23;""
16593555576;"SACO LAVADOURA DE ROUPAS 50X60CM";"3104000003297";12;A;P;"";20;""
16593554395;"SACO LAVADOURA DE ROUPAS 30X40CM";"3104000003296";12;A;P;"";28;""
16593552246;"FORMA DE GELO C/ TAMPA";"3104000003295";24;A;P;"";4;""
16593549687;"GANCHO ADESIVO C/12";"3104000003294";12;A;P;"";0;""
16593548358;"ESCOVA DE CHURRASQUEIRA";"3104000003293";12;A;P;"";0;""
16593547056;"REFIL BOLHA DE SABÃO";"3104000003292";12;A;P;"";7;""
16593545910;"KIT LIXAS + PALITO";"3104000003291";12;A;P;"";12;""
16593535181;"PALITEIRO";"3104000003290";12;A;P;"";3;""
16593533780;"ESCORREDOR DE MASSAS";"3104000003289";24;A;P;"";1;""
16593533185;"ESCORREDOR INOX";"3104000003288";27;A;P;"";8;""
16593531432;"DIARIO";"3104000003287";24;A;P;"";32;""
16593523431;"KIT VARETAS DIFUSOR C/ FLOR";"3104000003286";17;A;P;"";2;""
16593445785;"MOCHILA P/ TRANSPORTE PET";"3104000003285";60;A;P;"";2;""
16593445379;"BOLSA C/ PRESILHA PET";"3104000003284";24;A;P;"";12;""
16593443854;"MOCHILA PET";"3104000003283";36;A;P;"";5;""
16593439689;"RODINHO TIRA PELO";"3104000003282";24;A;P;"";24;""
16593433260;"PELUCIA PET C/ APITO LAVAVEL";"3104000003281";24;A;P;"";3;""
16593431466;"KIT ANIVERSARIO PET";"3104000003280";24;A;P;"";33;""
16593430830;"BOLINHAA ELETRONICA PET";"3104000003279";24;A;P;"";0;""
16593429699;"ESCOVA PET METAL";"3104000003278";24;A;P;"";8;""
16593428093;"COMEDOROU RETRATIL PET";"3104000003277";12;A;P;"";9;""
16593425121;"ROUPA PET";"3104000003273";24;A;P;"";136;""
16593422790;"FANTASIA LEÃO PET";"3104000003276";36;A;P;"";10;""
16593421546;"FANTASIA POLVO P/ PET";"3104000003275";48;A;P;"";11;""
16593419913;"FANTASIA PALHAÇO P/PET";"3104000003274";48;A;P;"";11;""
16593402748;"CAPA DE CHUVA P/ PET";"3104000003272";36;A;P;"";9;""
16593394660;"CORRENTE P/ PET";"3104000003271";12;A;P;"";28;""
16593392461;"BUCKET P/ PET";"3104000003270";17;A;P;"";3;""
16593390398;"CHAPEU P/PET";"3104000003269";17;A;P;"";4;""
16593384284;"CANETA PONTA DUPLA C/12";"3104000003268";24;A;P;"";0;""
16593380625;"CANETA ACRILICA LAVAVEL";"3104000003267";24;A;P;"";0;""
16593378600;"MINI CADERNO + ADESIVOS";"3104000003266";17;A;P;"";2;""
16593374614;"KIT CORRETIVO + TESOURA";"3104000003265";12;A;P;"";7;""
16593373015;"CORRETIVO + ESTILETE";"3104000003264";12;A;P;"";2;""
16593369895;"MINI CADERNO 3D";"3104000003263";12;A;P;"";12;""
16593368758;"LIVRO RASPADINHA";"3104000003262";12;A;P;"";29;""
16593366017;"KIT ESCOLAR LABUBU";"3104000003261";24;A;P;"";14;""
16593364156;"MINI CADERNO INTELIGENTE";"3104000003260";24;A;P;"";6;""
16593362570;"MINI CADERNO";"3104000003259";12;A;P;"";5;""
16593361849;"CADERNO";"3104000003258";12;A;P;"";9;""
16593358878;"CONJUNTO PINTURA";"3104000003257";17;A;P;"";32;""
16593357182;"CANETA BRANCA";"3104000003256";6;A;P;"";-3;""
16593354610;"CANETA GIRATORIA";"3104000003255";6;A;P;"";3;""
16593351454;"BORRACHA SPINNER";"3104000003254";12;A;P;"";33;""
16593350295;"KIT ESCOLAR";"3104000003253";17;A;P;"";22;""
16593348597;"BORRACHA ROBO";"3104000003252";12;A;P;"";8;""
16593344750;"CANETA FOGUETE";"3104000003251";17;A;P;"";5;""
16593340966;"MASCARA DE COLORIR";"3104000003250";12;A;P;"";31;""
16593339507;"BORRACHA ELETRICA";"3104000003249";12;A;P;"";17;""
16593337949;"CANETA MAGICA INVISIVEL";"3104000003248";12;A;P;"";63;""
16593332383;"LIVRO DIY";"3104000003247";24;A;P;"";9;""
16593330430;"LIVRO ATIVIDADE + ADESIVOS";"3104000003246";17;A;P;"";5;""
16593304743;"ALARGADOR FAKE";"3104000003245";12;A;P;"";6;""
16593303476;"LIVRO COM ADESIVOS";"3104000003244";12;A;P;"";3;""
16592974934;"CONFETE";"3104000003243";12;A;P;"";100;""
16592973464;"ARQUINHO ANJO LED";"3104000003242";17;A;P;"";59;""
16592972735;"ARQUINHO COELHO LED";"3104000003241";17;A;P;"";21;""
16592971817;"ARQUINHO MALEVOLA";"3104000003240";17;A;P;"";12;""
16592967910;"KIT UNICORNIO";"3104000003239";48;A;P;"";47;""
16592960450;"ACESSORIO PENA";"3104000003238";24;A;P;"";65;""
16592948641;"LUVA CURTA ARRASTÃO";"3104000003237";12;A;P;"";31;""
16592946717;"KIT HARRY POTTER";"3104000003236";24;A;P;"";7;""
16592943864;"OMBREIRO PREMIUM";"3104000003235";36;A;P;"";12;""
16592942107;"COLAR LANTEJOULA";"3104000003234";24;A;P;"";24;""
16592939514;"PERUCA";"3104000003233";24;A;P;"";67;""
16592814268;"FANTASIA BABY";"3104000003231";48;A;P;"";24;""
16592808719;"SAIA FITINHAS ADULTO";"3104000003230";24;A;P;"";119;""
16592807960;"SAIA FITINHAS INFANTIL";"3104000003229";24;A;P;"";120;""
16592805444;"TIARA PEROLA";"3104000003228";24;A;P;"";36;""
16592803653;"ACESSORIO SEREIA";"3104000003227";24;A;P;"";72;""
16592800370;"FANTASIA TINKER BELL";"3104000003226";48;A;P;"";25;""
16592799168;"KIT PIRATA";"3104000003225";12;A;P;"";12;""
16592797249;"ARQUINHO KIT ANJINHO";"3104000003224";24;A;P;"";24;""
16592791901;"SAIA LANTEJOULAS";"3104000003223";72;A;P;"";30;""
16592785720;"OCULOS DE SOL INFANTIL PREMIUM";"3104000003222";27;A;P;"";0;""
16592529702;"CONJUNTO FEM. TAM.M";"3104000003221";24;A;P;"";25;""
16591863819;"CASE IPHONE PROMOÇÃO";"3104000003219";24;A;P;"";517;""
16591650276;"BRINQUEDO ANTI ESTRESSE";"3104000003218";12;A;P;"";2;""
16591581017;"CASE PELIC CAM + SUPORTE IP 16 PRO";"3104000003217";48;A;P;"";8;""
16591579382;"CASE PELIC CAM + SUPORTE IP 13 PROMAX";"3104000003216";48;A;P;"";0;""
16591578759;"CASE PELIC CAM + SUPORTE IP 15 PROMAX";"3104000003215";48;A;P;"";1;""
16591577993;"CASE PELIC CAM + SUPORTE IP 15";"3104000003214";48;A;P;"";3;""
16591575869;"CASE PELIC CAM + SUPORTE IP 13";"3104000003213";48;A;P;"";4;""
16591574251;"CASE PELIC CAM + SUPORTE IP 11";"3104000003212";48;A;P;"";0;""
16590963696;"CHINELO ADULTO";"3104000003211";12;A;P;"";259;""
16590503212;"ANEL PREMIUM";"3104000003209";36;A;P;"";32;""
16590501795;"ANEL GOLD";"3104000003210";24;A;P;"";133;""
16590325437;"CHINELO INFANTIL GOLD";"3104000003208";17;A;P;"";34;""
16589768825;"CASE 3EM1 SM A52";"3104000003207";17;A;P;"";1;""
16589767768;"CASE 3EM1 SM A32";"3104000003206";17;A;P;"";0;""
16589766676;"CASE 3EM1 SM M13";"3104000003205";17;A;P;"";1;""
16589763415;"CASE RM MI 11T";"3104000003204";12;A;P;"";1;""
16589762096;"CASE TRANSP. RM 12 LITE";"3104000003203";12;A;P;"";1;""
16589761184;"CASE TRANSP. SM J2 CORE";"3104000003202";12;A;P;"";1;""
16589760453;"CASE TRANSP. PC M3";"3104000003201";12;A;P;"";1;""
16589759480;"CASE TRANSP. RM 11";"3104000003200";12;A;P;"";5;""
16589759034;"CASE TRANSP. SM A11";"3104000003199";12;A;P;"";1;""
16589758435;"CASE TRANSP. MT E13";"3104000003198";12;A;P;"";1;""
16589754831;"CASE TRANSP. RM NOTE 13";"3104000003197";12;A;P;"";4;""
16589754002;"CASE TRANSP. RM 11 PRO";"3104000003196";12;A;P;"";1;""
16589747523;"CASE TRANSP. SM S20 FE";"3104000003195";12;A;P;"";1;""
16589746825;"CASE TRANSP. SM A23";"3104000003194";12;A;P;"";1;""
16589742210;"CASE TRANSP. RM NOTE 11";"3104000003193";12;A;P;"";5;""
16589741340;"CASE TRANSP. RM NOTE 11S";"3104000003192";12;A;P;"";1;""
16589735075;"CASE TRANSP. SM A33";"3104000003191";12;A;P;"";0;""
16589726556;"CASE TRANSP. SM S21 FE";"3104000003190";12;A;P;"";1;""
16589726025;"CASE TRANSP. PC F4 GT";"3104000003189";12;A;P;"";1;""
16589723063;"CASE TRANSP. PC X4 PRO";"3104000003188";12;A;P;"";1;""
16589720453;"CASE TRANSP. SM A51";"3104000003187";12;A;P;"";1;""
16589719889;"CASE TRANSP. SM A70";"3104000003186";12;A;P;"";1;""
16589715122;"CASE TRANSP. SM M13";"3104000003185";12;A;P;"";2;""
16589712162;"CASE TRANSP. RM 9";"3104000003184";12;A;P;"";2;""
16589710783;"CASE TRANSP. MT E7 POWER";"3104000003183";12;A;P;"";1;""
16589709475;"CASE TRANSP. MT E6 PLUS";"3104000003182";12;A;P;"";4;""
16589707042;"CASE TRANSP. SM A22";"3104000003181";12;A;P;"";2;""
16589705091;"CASE TRANSP. MT E7";"3104000003180";12;A;P;"";1;""
16589701254;"CASE TRANSP. RM NOTE 10 PRO";"3104000003179";12;A;P;"";3;""
16589698146;"CASE TRANSP. RM NOTE 10";"3104000003178";12;A;P;"";3;""
16589694315;"CASE TRANSP. SM J6 PRIME";"3104000003177";12;A;P;"";1;""
16589693043;"CASE TRANSP. MT G8 PLUS";"3104000003176";12;A;P;"";1;""
16589689650;"CASE TRANSP. MT G31";"3104000003175";12;A;P;"";1;""
16589688656;"CAMISOLA INFANTIL";"3104000003174";24;A;P;"";0;""
16589687780;"CASE TRANSP. MT ONE FUSION PLUS";"3104000003173";12;A;P;"";1;""
16589686528;"CASE TRANSP. MT ONE HYPER";"3104000003172";12;A;P;"";2;""
16589685476;"CASE TRANSP. SM A13";"3104000003171";12;A;P;"";1;""
16589684493;"CASE TRANSP. MT ONE ACTION";"3104000003170";12;A;P;"";2;""
16589681081;"CASE TRANSP. SM M62";"3104000003169";12;A;P;"";2;""
16589646196;"CASE TRANSP. RM 9T";"3104000003168";12;A;P;"";4;""
16589632629;"CASE 3EM1 SM M54";"3104000003167";17;A;P;"";1;""
16589629676;"CASE TRANSP. SM A01 CORE";"3104000003166";12;A;P;"";1;""
16589620751;"CASE SM NOTE 20";"3104000003165";12;A;P;"";1;""
16589287990;"BOLSA INFANTIL";"3104000003164";12;A;P;"";60;""
16589282453;"CASE MT G82";"3104000003163";12;A;P;"";15;""
16589281004;"CASE MT ONE VISION";"3104000003161";12;A;P;"";3;""
16589246252;"CHAPEU PESCADOR";"3104000003162";24;A;P;"";2;""
16589186851;"CASE PC F4 5G";"3104000003160";12;A;P;"";3;""
16589186095;"CASE PC F4 GT";"3104000003159";12;A;P;"";1;""
16589155386;"CASE SM S23 ULTRA";"3104000003158";12;A;P;"";1;""
16589118993;"CASE MT E14";"3104000003157";12;A;P;"";1;""
16589114530;"SAIA  CIGANA";"3104000003156";36;A;P;"";1;""
16589111590;"CASE TRANSP. RM NOTE 13 PRO";"3104000003155";12;A;P;"";9;""
16589108504;"CASE TRANSP. PC X3";"3104000003154";12;A;P;"";11;""
16589048978;"CASE TRANSP. RM NOTE 12 PRO";"3104000003153";12;A;P;"";2;""
16589036072;"CASE TRANSP. SM A31";"3104000003152";12;A;P;"";1;""
16589035154;"CASE TRANSP.MO G04";"3104000003151";12;A;P;"";1;""
16589033399;"CASE TRANSP. SM M14";"3104000003150";12;A;P;"";3;""
16589031243;"CASE 3EM1 RM NOTE 10";"3104000003149";17;A;P;"";2;""
16589030628;"CASE 3EM1 XM 13";"3104000003148";17;A;P;"";5;""
16589029270;"SPACE COR RM NOTE 12 PRO";"3104000003147";12;A;P;"";2;""
16588696677;"CASE REALME C75";"3104000003146";12;A;P;"";17;""
16588694806;"CASE RM 12 LITE";"3104000003145";12;A;P;"";5;""
16588689862;"CASE TRANSP. HM NOTE 12 C";"3104000003144";12;A;P;"";1;""
16588689241;"CASE TRANSP. HM NOTE 12 PRO";"3104000003143";12;A;P;"";2;""
16588685737;"CASE TRANSP. REDMI 10";"3104000003142";12;A;P;"";1;""
16588683415;"CASE TRANSP. MI POCO X4 PRO";"3104000003141";12;A;P;"";1;""
16588682596;"CASE TRANSP. HM NOTE 10";"3104000003140";12;A;P;"";1;""
16588681761;"CASE REALME 7PRO";"3104000003139";12;A;P;"";7;""
16588669602;"CASE RM 10 X 4G";"3104000003138";12;A;P;"";1;""
16588106112;"HOT PANTS";"3104000003134";48;A;P;"";0;""
16588105391;"OMBREIRO";"3104000003133";24;A;P;"";59;""
16587936125;"POTE BALEIRO VIDRO TAMPA METAL 650ML";"3104000003132";12;A;P;"";17;""
16587710917;"AVENTAL PLASTICO";"3104000003131";24;A;P;"";11;""
16587688888;"KIT ALFINETES C/ 135 PEÇAS";"3104000003130";12;A;P;"";5;""
16587683962;"KIT ESPONJA TIRA PELOS";"3104000003129";12;A;P;"";26;""
16587679352;"LUVA ESPONJA DUPLA FACE P/ BANHO";"3104000003128";17;A;P;"";7;""
16587664221;"CROPPED";"3104000003127";24;A;P;"";-4;""
16587596590;"KIT SERPENTINA";"3104000003126";17;A;P;"";20;""
16587308022;"BANDEJA EFEITO MARMORE";"3104000003123";24;A;P;"";24;""
16587289374;"BANDEJA ESPELHADA";"3104000003122";24;A;P;"";40;""
16587265844;"RODO MANUAL 34X27CM";"3104000003121";17;A;P;"";12;""
16587216305;"TRAVESSA C/ TAMPARED LUXY1050ML";"3104000003120";24;A;P;"";30;""
16587208275;"TRAVESSA C/ TAMPA 1600ML";"3104000003119";24;A;P;"";3;""
16587202269;"TRAVESSA C/ TAMPA 500ML";"3104000003117";12;A;P;"";-1;""
16587178172;"POTE HERMETICO RETANGULAR";"3104000003116";24;A;P;"";4;""
16587066670;"SPRAY GLITTER";"3104000003115";24;A;P;"";134;""
16587065694;"CAPA CARNAVAL";"3104000003114";17;A;P;"";13;""
16586975041;"KIT SALEIRO";"3104000003113";24;A;P;"";20;""
16586963942;"TAPETE SOFT ROMA 40X60";"3104000003112";17;A;P;"";5;""
16586939563;"COPO DE VIDRO COLORIDO";"3104000003111";12;A;P;"";186;""
16586937629;"XICARA DE VIDRO DUPLO ELEGANCE";"3104000003110";24;A;P;"";5;""
16586934326;"COPO DE VIDRO DUPLO ELEGANCE";"3104000003109";17;A;P;"";17;""
16586928707;"TAPETE MILANO 40X60";"3104000003108";24;A;P;"";50;""
16586739575;"POTE VIDRO TAMPA METAL 730ML";"3104000003107";12;A;P;"";24;""
16586734419;"POTE BALEIRO VIDRO TAMPA METAL 1200ML";"3104000003106";17;A;P;"";13;""
16586732057;"POTE VIDRO TAMPA INOX 860ML";"3104000003105";12;A;P;"";11;""
16586727559;"POTE VIDRO TAMPA ACACIA 550ML";"3104000003104";17;A;P;"";7;""
16586723910;"POTE VIDRO TAMPA ACACIA 750ML";"3104000003103";24;A;P;"";10;""
16586687216;"VASO DE VIDRO PREMIUM";"3104000003102";36;A;P;"";1;""
16586686677;"VASO DE VIDRO";"3104000003101";48;A;P;"";0;""
16586679967;"POTE VIDRO TAMPA VIDRO 880ML";"3104000003100";12;A;P;"";27;""
16586668255;"POTE VIDRO TAMPA VIDRO 1250ML";"3104000003099";17;A;P;"";13;""
16586664351;"POTE VIDRO TAMPA VIDRO 1800ML";"3104000003098";24;A;P;"";11;""
16586659007;"POTE VIDRO TAMPA METAL500ML";"3104000003097";12;A;P;"";9;""
16586657767;"POTE VIDRO TAMPA METAL 1300ML";"3104000003096";24;A;P;"";15;""
16586651032;"KIT COSTURA PREMIUM";"3104000003095";17;A;P;"";2;""
16586623472;"POTE VIDRO TAMPA INOX1250ML";"3104000003093";17;A;P;"";7;""
16586621490;"POTE VIDRO TAMPA INOX1700/2150ML";"3104000003092";24;A;P;"";33;""
16586577579;"POTE VIDRO TAMPA PLASTICO 600ML";"3104000003091";17;A;P;"";26;""
16586570857;"POTE VIDRO TAMPA PLASTICO 500ML";"3104000003090";17;A;P;"";25;""
16586415070;"POTE VIDRO TAMPA BAMBU 880ML";"3104000003089";17;A;P;"";22;""
16586414660;"POTE VIDRO TAMPA BAMBU 1250ML";"3104000003088";24;A;P;"";12;""
16586413898;"POTE VIDRO TAMPA BAMBU 1800ML";"3104000003087";24;A;P;"";12;""
16586413480;"POTE VIDRO TAMPA BAMBU 2160ML";"3104000003086";27;A;P;"";12;""
16584964246;"CALCINHA + SUTIA RENDA PREMIUM";"3104000003085";36;A;P;"";49;""
16584958475;"CONJUNTO SEXY";"3104000003084";24;A;P;"";7;""
16584953836;"CONJUNTO + PERSEXY";"3104000003083";36;A;P;"";37;""
16584952744;"MACAQUINHO SEXY";"3104000003082";24;A;P;"";4;""
16584792931;"MEL HONEY SEXY";"3104000003081";12;A;P;"";10;""
16584785766;"CASE 3EM1 SM M14";"3104000003080";17;A;P;"";0;""
16584771704;"BOLINHA REVEILLON";"3104000003079";12;A;P;"";2;""
16584754069;"CASE 3EM1 PC F5";"3104000003078";12;A;P;"";2;""
16584751536;"CASE XM MI 11";"3104000003077";12;A;P;"";1;""
16584748076;"CASE TRANSP. MT G8";"3104000003076";12;A;P;"";3;""
16584746111;"CASE TRANSP. SM A52";"3104000003075";12;A;P;"";2;""
16584742970;"CASE ASUS ZF MAX SHOT";"3104000003074";12;A;P;"";1;""
16584741937;"CASE TRANSP. SM A31";"3104000003073";12;A;P;"";0;""
16584708264;"CASE TRANSP. SM M23";"3104000003072";12;A;P;"";5;""
16584707317;"CASE RM 12 4G";"3104000003071";12;A;P;"";24;""
16584705392;"CASE RM 13 PRO";"3104000003070";12;A;P;"";5;""
16584618739;"KIT RALADOR+FACA";"3104000003068";12;A;P;"";0;""
16584590730;"LATINHA DE NATAL";"3104000003067";17;A;P;"";1;""
16584584975;"PORTA BALA DE NATAL";"3104000003066";12;A;P;"";20;""
16584427267;"CANETA LASER";"3104000003064";36;A;P;"";18;""
16584420758;"CAIXA DE SOM PORTÁTIL 3";"3104000003063";48;A;P;"";9;""
16584406883;"ESCOVA ELETRICA";"3104000003061";36;A;P;"";0;""
16584400429;"PULSEIRA STITCH PELUCIA";"3104000003060";24;A;P;"";15;""
16584373114;"SOLDADO ATIRADOR";"3104000003059";24;A;P;"";7;""
16584340856;"BOLA REVEILLON PREMIUM";"3104000003058";24;A;P;"";5;""
16584340667;"BOLA REVEILLON GOLD";"3104000003057";48;A;P;"";10;""
16584337313;"RELOGIO INFANTIL";"3104000003056";12;A;P;"";31;""
16584332760;"MINHOCA MALUCA";"3104000003055";12;A;P;"";1;""
16584331719;"CELULAR UNICORNIO";"3104000003054";24;A;P;"";1;""
16584326743;"MOCHILA BLOQUINHO";"3104000003053";27;A;P;"";14;""
16584325115;"BALÃO METALIZADO";"3104000003052";24;A;P;"";1;""
16584310868;"BALÃO REVEILLON";"3104000003051";12;A;P;"";84;""
16584307842;"KIT TESOURA C/3";"3104000003050";27;A;P;"";2;""
16584303075;"MOLA MALUCA COM LED";"3104000003049";24;A;P;"";7;""
16584283085;"CARREGADOR MAGNETICO";"3104000003048";24;A;P;"";13;""
16584268307;"HUB USB 4 PORTAS";"3104000003047";24;A;P;"";11;""
16584264035;"TERMÕMETRO";"3104000003046";24;A;P;"";12;""
16584263049;"MASSAGEADOR ELETRICO MIMO";"3104000003045";24;A;P;"";32;""
16584262632;"ESQUEIRO USB";"3104000003044";24;A;P;"";9;""
16584017964;"FITA DECORATIVA";"3104000003043";12;A;P;"";52;""
16584017010;"FITA DECORATIVA";"3104000003042";17;A;P;"";7;""
16584016659;"BOLA REVEILLON";"3104000003041";36;A;P;"";31;""
16584012172;"ESTRELA REVEILLON PREMIUM";"3104000003040";24;A;P;"";1;""
16584011912;"ESTRELA REVEILLON";"3104000003031";17;A;P;"";7;""
16584008964;"LAÇO REVEILLON PREMIUM";"3104000003039";24;A;P;"";8;""
16584006002;"ENFEITE REVEILLON";"3104000003037";12;A;P;"";3;""
16584003554;"LED CORTINA";"3104000003036";84;A;P;"";9;""
16584002442;"ENFEITE REVEILLON";"3104000003035";24;A;P;"";25;""
16584001060;"FLOR REVEILLON";"3104000003034";17;A;P;"";50;""
16583998544;"PISCA PÊNDULO CRISTAL";"3104000003033";24;A;P;"";12;""
16583979524;"PISCA LED";"3104000003032";12;A;P;"";130;""
16583964721;"KIT PEDRA + ROLO JADE";"3104000003030";24;A;P;"";31;""
16583827241;"DECORAÇAO P/ VASO";"3104000003029";12;A;P;"";-2;""
16583820585;"ARVORE DECORATIVA";"3104000003028";36;A;P;"";5;""
16583814092;"IMAGEM ANJO GOLD";"3104000003027";60;A;P;"";-3;""
16583811456;"ENFEITE DE BOLINHA";"3104000003026";17;A;P;"";20;""
16583809106;"FITA DECORATIVA";"3104000003025";48;A;P;"";10;""
16583771343;"BRINCO ARGOLA PROMOCÃO";"3104000003024";24;A;P;"";2;""
16583530095;"FITILHO 3,00";"3104000003023";3;A;P;"";-15;""
16583524747;"PRESÉPIO COMPLETO";"3104000003021";100;A;P;"";1;""
16583451662;"CANETA FINA C/48 PROMOÇÃO";"3104000003020";44;A;P;"";1;""
16583313793;"ENFEITE DE NATAL PREMIUM";"3104000003019";17;A;P;"";5;""
16583309702;"ENFEITE DE NATAL SIMPLES";"3104000003018";6;A;P;"";29;""
16583261268;"IMAGEM ANJINHO";"3104000003017";12;A;P;"";32;""
16583260414;"IMAGEM MENINO JESUS";"3104000003016";12;A;P;"";59;""
16583074344;"GLOBO DE LUZ";"3104000003015";48;A;P;"";0;""
16583059440;"PROTETOR P/FONE";"3104000003014";24;A;P;"";1;""
16582905319;"CAIXA DE PRESENTE";"3104000003012";12;A;P;"";39;""
16582904393;"CAIXA DE PRESENTE PREMIUM";"3104000003011";27;A;P;"";26;""
16582871732;"MASCARA DE CILIOS PERFECT DOLL";"3104000003010";12;A;P;"";1;""
16582858221;"LIP GLOSS HELLO KITTY";"6972071002327";12;A;P;"";38;""
16582854627;"LIP OIL STITCHI";"6972071002303";12;A;P;"";-18;""
16582850824;"LIP GLOSS MINNIE";"6972071002310";12;A;P;"";40;""
16582846127;"LIP GLOSS UNICORNIO";"697207100280";12;A;P;"";48;""
16582836339;"HONEY LIP OIL - MISS VICTORY";"3104000004892";12;A;P;"";5;""
16582813775;"DECORAÇÃO P/CASA";"3104000003008";6;A;P;"";50;""
16582772713;"PÓ FACIAL TAPIOCA 10G - ISIS";"3104000003007";12;A;P;"";26;""
16582730707;"MÁSCARA FACIAL ROSA MOSQUETA - ISIS";"3104000003006";12;A;P;"";18;""
16582684590;"GEL DESSENSIBILIZANTE";"3104000003005";12;A;P;"";2;""
16581688622;"PELIC 3D MT G06";"3104000003003";12;A;P;"";0;""
16581652569;"CASE MAGNETIC IP 17 AIR";"3104000003002";24;A;P;"";1;""
16581592171;"CASE RM MI 8 LITE";"3104000002999";12;A;P;"";0;""
16581374209;"CASE MT G06";"3104000002998";12;A;P;"";20;""
16581363492;"CASE SM S25 PLUS";"3104000002997";12;A;P;"";43;""
16581234232;"CASE MT M LITE";"3104000002995";12;A;P;"";1;""
16581145290;"CASE 3EM1 SM A73";"3104000002994";17;A;P;"";1;""
16581139314;"SPACE COR SM M54";"3104000002993";12;A;P;"";1;""
16581126140;"CASE SM S22+";"3104000002992";12;A;P;"";4;""
16580998166;"CASE SM M60S";"3104000002991";12;A;P;"";1;""
16580937067;"CHINELO ADULTO GOLD";"3104000002990";17;A;P;"";0;""
16580498254;"CANETA FINA C/12";"3104000002989";24;A;P;"";16;""
16580494746;"CONJUNTO MASC. TAM.M";"3104000002988";24;A;P;"";65;""
16580481166;"CANETA FINA C/24";"3104000002987";36;A;P;"";46;""
16580471973;"CANETA FINA C/48";"3104000002986";48;A;P;"";1;""
16580451105;"CANETA PONTA DUPLA C/6";"3104000002985";12;A;P;"";1;""
16580444465;"KIT FITA ADESIVA C/ SUPORTE";"3104000002984";12;A;P;"";20;""
16580433526;"CARIMBO ESCOLAR";"3104000002983";12;A;P;"";3;""
16580416745;"PLANNER";"3104000002982";24;A;P;"";1;""
16580412066;"KIT BORRACHA";"3104000002981";12;A;P;"";12;""
16580403384;"KIT APONTADOR+BORRACHA";"3104000002980";12;A;P;"";18;""
16580402473;"HIGHLIGHTER CANETA";"3104000002979";12;A;P;"";1;""
